region,parameter,period,year,value
Saarland,temp_mean,03,1990,7.5
Saarland,temp_mean,03,1991,7.6
Saarland,temp_mean,03,1992,5.92
Saarland,temp_mean,03,1993,5.18
Saarland,temp_mean,03,1994,7.55
Saarland,temp_mean,03,1995,3.82
Saarland,temp_mean,03,1996,3.09
Saarland,temp_mean,03,1997,7.61
Saarland,temp_mean,03,1998,6.27
Saarland,temp_mean,03,1999,6.2
Saarland,temp_mean,03,2000,6.04
Saarland,temp_mean,03,2001,6.26
Saarland,temp_mean,03,2002,6.46
Saarland,temp_mean,03,2003,7.84
Saarland,temp_mean,03,2004,4.78
Saarland,temp_mean,03,2005,5.41
Saarland,temp_mean,03,2006,3.21
Saarland,temp_mean,03,2007,6.22
Saarland,temp_mean,03,2008,4.58
Saarland,temp_mean,03,2009,4.83
Saarland,temp_mean,03,2010,4.96
Saarland,temp_mean,03,2011,6.83
Saarland,temp_mean,03,2012,8.1
Saarland,temp_mean,03,2013,1.95
Saarland,temp_mean,03,2014,7.76
Saarland,temp_mean,03,2015,5.74
Saarland,temp_mean,03,2016,4.33
Saarland,temp_mean,03,2017,8.41
Saarland,temp_mean,03,2018,3.81
Saarland,temp_mean,03,2019,7.21
Saarland,temp_mean,03,2020,6.31
Saarland,temp_mean,03,2021,5.83
Saarland,temp_mean,03,2022,6.95
Saarland,temp_mean,03,2023,6.57
Saarland,temp_mean,03,2024,8.26
Saarland,temp_mean,03,2025,7.46
Saarland,temp_mean,03,2026,7.06
Saarland,temp_mean,04,1881,7.08
Saarland,temp_mean,04,1882,8.37
Saarland,temp_mean,04,1883,7.66
Saarland,temp_mean,04,1884,6.96
Saarland,temp_mean,04,1885,9.6
Saarland,temp_mean,04,1886,9.59
Saarland,temp_mean,04,1887,7.53
Saarland,temp_mean,04,1888,6.42
Saarland,temp_mean,04,1889,7.32
Saarland,temp_mean,04,1890,7.1
Saarland,temp_mean,04,1891,6
Saarland,temp_mean,04,1892,8.44
Saarland,temp_mean,04,1893,11.5
Saarland,temp_mean,04,1894,11
Saarland,temp_mean,04,1895,9.32
Saarland,temp_mean,04,1896,6.66
Saarland,temp_mean,04,1897,7.81
Saarland,temp_mean,04,1898,8.51
Saarland,temp_mean,04,1899,7.72
Saarland,temp_mean,04,1900,7.67
Saarland,temp_mean,04,1901,8.83
Saarland,temp_mean,04,1902,9.31
Saarland,temp_mean,04,1903,4.58
Saarland,temp_mean,04,1904,9.52
Saarland,temp_mean,04,1905,7.48
Saarland,temp_mean,04,1906,8.06
Saarland,temp_mean,04,1907,6.82
Saarland,temp_mean,04,1908,6.12
Saarland,temp_mean,04,1909,9.4
Saarland,temp_mean,04,1910,7.77
Saarland,temp_mean,04,1911,7.43
Saarland,temp_mean,04,1912,7.44
Saarland,temp_mean,04,1913,8.01
Saarland,temp_mean,04,1914,10.68
Saarland,temp_mean,04,1915,7.46
Saarland,temp_mean,04,1916,8.57
Saarland,temp_mean,04,1917,5
Saarland,temp_mean,04,1918,8.57
Saarland,temp_mean,04,1919,5.66
Saarland,temp_mean,04,1920,8.73
Saarland,temp_mean,04,1921,8.34
Saarland,temp_mean,04,1922,5.58
Saarland,temp_mean,04,1923,7.59
Saarland,temp_mean,04,1924,7.05
Saarland,temp_mean,04,1925,8.23
Saarland,temp_mean,04,1926,9.69
Saarland,temp_mean,04,1927,7.98
Saarland,temp_mean,04,1928,8.14
Saarland,temp_mean,04,1929,5.37
Saarland,temp_mean,04,1930,9.02
Saarland,temp_mean,04,1931,6.38
Saarland,temp_mean,04,1932,6.84
Saarland,temp_mean,04,1933,8.23
Saarland,temp_mean,04,1934,10.73
Saarland,temp_mean,04,1935,7.56
Saarland,temp_mean,04,1936,6.65
Saarland,temp_mean,04,1937,8.4
Saarland,temp_mean,04,1938,5.57
Saarland,temp_mean,04,1939,9.26
Saarland,temp_mean,04,1940,8.36
Saarland,temp_mean,04,1941,6.59
Saarland,temp_mean,04,1942,9.18
Saarland,temp_mean,04,1943,10.12
Saarland,temp_mean,04,1944,9.77
Saarland,temp_mean,04,1945,9.87
Saarland,temp_mean,04,1946,10.09
Saarland,temp_mean,04,1947,10.41
Saarland,temp_mean,04,1948,10.24
Saarland,temp_mean,04,1949,11.79
Saarland,temp_mean,04,1950,7.08
Saarland,temp_mean,04,1951,7.47
Saarland,temp_mean,04,1952,11.46
Saarland,temp_mean,04,1953,9.89
Saarland,temp_mean,04,1954,7.16
Saarland,temp_mean,04,1955,8.8
Saarland,temp_mean,04,1956,6.65
Saarland,temp_mean,04,1957,9.02
Saarland,temp_mean,04,1958,6.18
Saarland,temp_mean,04,1959,9.95
Saarland,temp_mean,04,1960,8.83
Saarland,temp_mean,04,1961,11.16
Saarland,temp_mean,04,1962,8.72
Saarland,temp_mean,04,1963,9.61
Saarland,temp_mean,04,1964,9.34
Saarland,temp_mean,04,1965,7.21
Saarland,temp_mean,04,1966,9.68
Saarland,temp_mean,04,1967,7.55
Saarland,temp_mean,04,1968,9.51
Saarland,temp_mean,04,1969,7.78
Saarland,temp_mean,04,1970,5.99
Saarland,temp_mean,04,1971,9.9
Saarland,temp_mean,04,1972,7.84
Saarland,temp_mean,04,1973,6.1
Saarland,temp_mean,04,1974,9.23
Saarland,temp_mean,04,1975,7.75
Saarland,temp_mean,04,1976,7.98
Saarland,temp_mean,04,1977,6.16
Saarland,temp_mean,04,1978,7.47
Saarland,temp_mean,04,1979,6.86
Saarland,temp_mean,04,1980,7.23
Saarland,temp_mean,04,1981,9.07
Saarland,temp_mean,04,1982,7.61
Saarland,temp_mean,04,1983,8.56
Saarland,temp_mean,04,1984,7.71
Saarland,temp_mean,04,1985,8.54
Saarland,temp_mean,04,1986,6.39
Saarland,temp_mean,04,1987,10.28
Saarland,temp_mean,04,1988,9.19
Saarland,temp_mean,04,1989,7.03
Saarland,temp_mean,04,1990,7.73
Saarland,temp_mean,04,1991,7.64
Saarland,temp_mean,04,1992,8.58
Saarland,temp_mean,04,1993,11.16
Saarland,temp_mean,04,1994,8.22
Saarland,temp_mean,04,1995,9.2
Saarland,temp_mean,04,1996,9.32
Saarland,temp_mean,04,1997,7.79
Saarland,temp_mean,04,1998,8.43
Saarland,temp_mean,04,1999,9.32
Saarland,temp_mean,04,2000,10.06
Saarland,temp_mean,04,2001,7.38
Saarland,temp_mean,04,2002,9.07
Saarland,temp_mean,04,2003,9.89
Saarland,temp_mean,04,2004,10.16
Saarland,temp_mean,04,2005,10.14
Saarland,temp_mean,04,2006,8.85
Saarland,temp_mean,04,2007,13.62
Saarland,temp_mean,04,2008,7.84
Saarland,temp_mean,04,2009,12.15
Saarland,temp_mean,04,2010,9.89
Saarland,temp_mean,04,2011,12.88
Saarland,temp_mean,04,2012,8.24
Saarland,temp_mean,04,2013,8.72
Saarland,temp_mean,04,2014,11.74
Saarland,temp_mean,04,2015,9.8
Saarland,temp_mean,04,2016,8.05
Saarland,temp_mean,04,2017,8.42
Saarland,temp_mean,04,2018,12.71
Saarland,temp_mean,04,2019,9.63
Saarland,temp_mean,04,2020,12.27
Saarland,temp_mean,04,2021,7.14
Saarland,temp_mean,04,2022,9.01
Saarland,temp_mean,04,2023,8.46
Saarland,temp_mean,04,2024,10.07
Saarland,temp_mean,04,2025,11.19
Saarland,temp_mean,04,2026,11.01
Saarland,temp_mean,05,1881,12.38
Saarland,temp_mean,05,1882,12.63
Saarland,temp_mean,05,1883,13.12
Saarland,temp_mean,05,1884,13.23
Saarland,temp_mean,05,1885,9.94
Saarland,temp_mean,05,1886,12.95
Saarland,temp_mean,05,1887,10.2
Saarland,temp_mean,05,1888,12.81
Saarland,temp_mean,05,1889,15.12
Saarland,temp_mean,05,1890,13.57
Saarland,temp_mean,05,1891,12.03
Saarland,temp_mean,05,1892,13.14
Saarland,temp_mean,05,1893,12.91
Saarland,temp_mean,05,1894,11.04
Saarland,temp_mean,05,1895,12.69
Saarland,temp_mean,05,1896,11.85
Saarland,temp_mean,05,1897,11.24
Saarland,temp_mean,05,1898,11.1
Saarland,temp_mean,05,1899,10.75
Saarland,temp_mean,05,1900,11.13
Saarland,temp_mean,05,1901,12.93
Saarland,temp_mean,05,1902,8.62
Saarland,temp_mean,05,1903,12.37
Saarland,temp_mean,05,1904,12.92
Saarland,temp_mean,05,1905,11.69
Saarland,temp_mean,05,1906,12.69
Saarland,temp_mean,05,1907,12.8
Saarland,temp_mean,05,1908,13.71
Saarland,temp_mean,05,1909,11.83
Saarland,temp_mean,05,1910,12.03
Saarland,temp_mean,05,1911,13.02
Saarland,temp_mean,05,1912,13.02
Saarland,temp_mean,05,1913,12.76
Saarland,temp_mean,05,1914,11.01
Saarland,temp_mean,05,1915,13.94
Saarland,temp_mean,05,1916,13.25
Saarland,temp_mean,05,1917,16
Saarland,temp_mean,05,1918,14.52
Saarland,temp_mean,05,1919,12.76
Saarland,temp_mean,05,1920,14.04
Saarland,temp_mean,05,1921,13.83
Saarland,temp_mean,05,1922,14.21
Saarland,temp_mean,05,1923,11.32
Saarland,temp_mean,05,1924,14
Saarland,temp_mean,05,1925,13.42
Saarland,temp_mean,05,1926,10.39
Saarland,temp_mean,05,1927,12.07
Saarland,temp_mean,05,1928,10.3
Saarland,temp_mean,05,1929,13.28
Saarland,temp_mean,05,1930,11.71
Saarland,temp_mean,05,1931,15.12
Saarland,temp_mean,05,1932,11.85
Saarland,temp_mean,05,1933,11.63
Saarland,temp_mean,05,1934,13.78
Saarland,temp_mean,05,1935,10.98
Saarland,temp_mean,05,1936,13.19
Saarland,temp_mean,05,1937,14.79
Saarland,temp_mean,05,1938,10.86
Saarland,temp_mean,05,1939,10.92
Saarland,temp_mean,05,1940,13.05
Saarland,temp_mean,05,1941,9.21
Saarland,temp_mean,05,1942,12.4
Saarland,temp_mean,05,1943,13.5
Saarland,temp_mean,05,1944,12.23
Saarland,temp_mean,05,1945,14.57
Saarland,temp_mean,05,1946,13.1
Saarland,temp_mean,05,1947,14.98
Saarland,temp_mean,05,1948,14.01
Saarland,temp_mean,05,1949,11.93
Saarland,temp_mean,05,1950,14.35
Saarland,temp_mean,05,1951,12.21
Saarland,temp_mean,05,1952,13.52
Saarland,temp_mean,05,1953,14.39
Saarland,temp_mean,05,1954,12.4
Saarland,temp_mean,05,1955,11.07
Saarland,temp_mean,05,1956,13.5
Saarland,temp_mean,05,1957,10.36
Saarland,temp_mean,05,1958,13.54
Saarland,temp_mean,05,1959,13.61
Saarland,temp_mean,05,1960,13.91
Saarland,temp_mean,05,1961,11.12
Saarland,temp_mean,05,1962,10.1
Saarland,temp_mean,05,1963,12.06
Saarland,temp_mean,05,1964,14.62
Saarland,temp_mean,05,1965,12.02
Saarland,temp_mean,05,1966,13.33
Saarland,temp_mean,05,1967,12.38
Saarland,temp_mean,05,1968,11.12
Saarland,temp_mean,05,1969,13.08
Saarland,temp_mean,05,1970,12.27
Saarland,temp_mean,05,1971,14.64
Saarland,temp_mean,05,1972,11.09
Saarland,temp_mean,05,1973,13.09
Saarland,temp_mean,05,1974,11.64
Saarland,temp_mean,05,1975,12.09
Saarland,temp_mean,05,1976,13.88
Saarland,temp_mean,05,1977,12.03
Saarland,temp_mean,05,1978,11.77
Saarland,temp_mean,05,1979,12.1
Saarland,temp_mean,05,1980,11.79
Saarland,temp_mean,05,1981,12.89
Saarland,temp_mean,05,1982,13.27
Saarland,temp_mean,05,1983,10.39
Saarland,temp_mean,05,1984,10.22
Saarland,temp_mean,05,1985,13.47
Saarland,temp_mean,05,1986,14.17
Saarland,temp_mean,05,1987,10.13
Saarland,temp_mean,05,1988,14.43
Saarland,temp_mean,05,1989,15.18
Saarland,temp_mean,05,1990,14.61
Saarland,temp_mean,05,1991,10.8
Saarland,temp_mean,05,1992,15.11
Saarland,temp_mean,05,1993,14.39
Saarland,temp_mean,05,1994,12.83
Saarland,temp_mean,05,1995,13.17
Saarland,temp_mean,05,1996,11.42
Saarland,temp_mean,05,1997,13.27
Saarland,temp_mean,05,1998,14.8
Saarland,temp_mean,05,1999,14.35
Saarland,temp_mean,05,2000,14.59
Saarland,temp_mean,05,2001,15.21
Saarland,temp_mean,05,2002,13.35
Saarland,temp_mean,05,2003,14.31
Saarland,temp_mean,05,2004,12.38
Saarland,temp_mean,05,2005,13.42
Saarland,temp_mean,05,2006,13.44
Saarland,temp_mean,05,2007,14.68
Saarland,temp_mean,05,2008,15.91
Saarland,temp_mean,05,2009,14.39
Saarland,temp_mean,05,2010,10.97
Saarland,temp_mean,05,2011,14.81
Saarland,temp_mean,05,2012,14.68
Saarland,temp_mean,05,2013,11.01
Saarland,temp_mean,05,2014,12.81
Saarland,temp_mean,05,2015,13.12
Saarland,temp_mean,05,2016,13.42
Saarland,temp_mean,05,2017,15.07
Saarland,temp_mean,05,2018,15.97
Saarland,temp_mean,05,2019,11.45
Saarland,temp_mean,05,2020,13.33
Saarland,temp_mean,05,2021,10.54
Saarland,temp_mean,05,2022,15.59
Saarland,temp_mean,05,2023,14.33
Saarland,temp_mean,05,2024,14.26
Saarland,temp_mean,05,2025,14.13
Saarland,temp_mean,05,2026,15.13
Saarland,temp_mean,06,1881,15.83
Saarland,temp_mean,06,1882,14.51
Saarland,temp_mean,06,1883,16.58
Saarland,temp_mean,06,1884,13.7
Saarland,temp_mean,06,1885,17.27
Saarland,temp_mean,06,1886,14.32
Saarland,temp_mean,06,1887,16.53
Saarland,temp_mean,06,1888,16.31
Saarland,temp_mean,06,1889,18.53
Saarland,temp_mean,06,1890,14.44
Saarland,temp_mean,06,1891,15.06
Saarland,temp_mean,06,1892,15.25
Saarland,temp_mean,06,1893,16.56
Saarland,temp_mean,06,1894,14.4
Saarland,temp_mean,06,1895,16.01
Saarland,temp_mean,06,1896,16.82
Saarland,temp_mean,06,1897,17.56
Saarland,temp_mean,06,1898,15.04
Saarland,temp_mean,06,1899,15.72
Saarland,temp_mean,06,1900,16.56
Saarland,temp_mean,06,1901,16.27
Saarland,temp_mean,06,1902,15.03
Saarland,temp_mean,06,1903,14.58
Saarland,temp_mean,06,1904,15.73
Saarland,temp_mean,06,1905,16.5
Saarland,temp_mean,06,1906,14.4
Saarland,temp_mean,06,1907,14.26
Saarland,temp_mean,06,1908,17.32
Saarland,temp_mean,06,1909,13.98
Saarland,temp_mean,06,1910,16.05
Saarland,temp_mean,06,1911,14.92
Saarland,temp_mean,06,1912,15.4
Saarland,temp_mean,06,1913,14.95
Saarland,temp_mean,06,1914,14.15
Saarland,temp_mean,06,1915,17.93
Saarland,temp_mean,06,1916,12.61
Saarland,temp_mean,06,1917,17.53
Saarland,temp_mean,06,1918,13.46
Saarland,temp_mean,06,1919,15.5
Saarland,temp_mean,06,1920,15.33
Saarland,temp_mean,06,1921,15.82
Saarland,temp_mean,06,1922,16.25
Saarland,temp_mean,06,1923,11.63
Saarland,temp_mean,06,1924,15.34
Saarland,temp_mean,06,1925,15.54
Saarland,temp_mean,06,1926,13.69
Saarland,temp_mean,06,1927,14.39
Saarland,temp_mean,06,1928,14.72
Saarland,temp_mean,06,1929,15.13
Saarland,temp_mean,06,1930,18.48
Saarland,temp_mean,06,1931,16.81
Saarland,temp_mean,06,1932,15.06
Saarland,temp_mean,06,1933,14.29
Saarland,temp_mean,06,1934,16.53
Saarland,temp_mean,06,1935,16.98
Saarland,temp_mean,06,1936,15.94
Saarland,temp_mean,06,1937,16.29
Saarland,temp_mean,06,1938,16.67
Saarland,temp_mean,06,1939,16.65
Saarland,temp_mean,06,1940,16.87
Saarland,temp_mean,06,1941,16.76
Saarland,temp_mean,06,1942,15.1
Saarland,temp_mean,06,1943,14.22
Saarland,temp_mean,06,1944,14.23
Saarland,temp_mean,06,1945,16.97
Saarland,temp_mean,06,1946,14.33
Saarland,temp_mean,06,1947,18.17
Saarland,temp_mean,06,1948,15.73
Saarland,temp_mean,06,1949,15.21
Saarland,temp_mean,06,1950,18.24
Saarland,temp_mean,06,1951,15.08
Saarland,temp_mean,06,1952,16.4
Saarland,temp_mean,06,1953,15.51
Saarland,temp_mean,06,1954,15.94
Saarland,temp_mean,06,1955,15.29
Saarland,temp_mean,06,1956,13.07
Saarland,temp_mean,06,1957,17.24
Saarland,temp_mean,06,1958,14.97
Saarland,temp_mean,06,1959,16.78
Saarland,temp_mean,06,1960,16.83
Saarland,temp_mean,06,1961,15.69
Saarland,temp_mean,06,1962,15.45
Saarland,temp_mean,06,1963,15.47
Saarland,temp_mean,06,1964,17.1
Saarland,temp_mean,06,1965,15.61
Saarland,temp_mean,06,1966,16.79
Saarland,temp_mean,06,1967,14.91
Saarland,temp_mean,06,1968,15.23
Saarland,temp_mean,06,1969,14.56
Saarland,temp_mean,06,1970,17.45
Saarland,temp_mean,06,1971,14.04
Saarland,temp_mean,06,1972,14.02
Saarland,temp_mean,06,1973,16.84
Saarland,temp_mean,06,1974,14.67
Saarland,temp_mean,06,1975,15.54
Saarland,temp_mean,06,1976,19.65
Saarland,temp_mean,06,1977,15.24
Saarland,temp_mean,06,1978,14.34
Saarland,temp_mean,06,1979,16.6
Saarland,temp_mean,06,1980,14.29
Saarland,temp_mean,06,1981,15.22
Saarland,temp_mean,06,1982,16.78
Saarland,temp_mean,06,1983,16.95
Saarland,temp_mean,06,1984,14.76
Saarland,temp_mean,06,1985,14.05
Saarland,temp_mean,06,1986,17.25
Saarland,temp_mean,06,1987,14.31
Saarland,temp_mean,06,1988,15.58
Saarland,temp_mean,06,1989,15.55
Saarland,temp_mean,06,1990,15.01
Saarland,temp_mean,06,1991,13.58
Saarland,temp_mean,06,1992,16.6
Saarland,temp_mean,06,1993,16.96
Saarland,temp_mean,06,1994,17.2
Saarland,temp_mean,06,1995,15.11
Saarland,temp_mean,06,1996,16.91
Saarland,temp_mean,06,1997,15.82
Saarland,temp_mean,06,1998,16.81
Saarland,temp_mean,06,1999,15.54
Saarland,temp_mean,06,2000,17.74
Saarland,temp_mean,06,2001,15.1
Saarland,temp_mean,06,2002,17.99
Saarland,temp_mean,06,2003,20.63
Saarland,temp_mean,06,2004,16.29
Saarland,temp_mean,06,2005,17.9
Saarland,temp_mean,06,2006,17.66
Saarland,temp_mean,06,2007,17.3
Saarland,temp_mean,06,2008,17.17
Saarland,temp_mean,06,2009,15.85
Saarland,temp_mean,06,2010,17.33
Saarland,temp_mean,06,2011,16.73
Saarland,temp_mean,06,2012,15.69
Saarland,temp_mean,06,2013,16.06
Saarland,temp_mean,06,2014,17.47
Saarland,temp_mean,06,2015,17
Saarland,temp_mean,06,2016,16.45
Saarland,temp_mean,06,2017,18.81
Saarland,temp_mean,06,2018,18.16
Saarland,temp_mean,06,2019,19.66
Saarland,temp_mean,06,2020,16.81
Saarland,temp_mean,06,2021,19.34
Saarland,temp_mean,06,2022,18.89
Saarland,temp_mean,06,2023,20.3
Saarland,temp_mean,06,2024,16.71
Saarland,temp_mean,06,2025,19.72
Saarland,temp_mean,06,2026,20.75
Saarland,temp_mean,07,1881,19.29
Saarland,temp_mean,07,1882,16.15
Saarland,temp_mean,07,1883,16.24
Saarland,temp_mean,07,1884,18.81
Saarland,temp_mean,07,1885,17.53
Saarland,temp_mean,07,1886,17.35
Saarland,temp_mean,07,1887,19.31
Saarland,temp_mean,07,1888,14.58
Saarland,temp_mean,07,1889,16.64
Saarland,temp_mean,07,1890,15.24
Saarland,temp_mean,07,1891,16.02
Saarland,temp_mean,07,1892,16.86
Saarland,temp_mean,07,1893,17.69
Saarland,temp_mean,07,1894,17.83
Saarland,temp_mean,07,1895,16.98
Saarland,temp_mean,07,1896,17.36
Saarland,temp_mean,07,1897,17.33
Saarland,temp_mean,07,1898,15.23
Saarland,temp_mean,07,1899,17.16
Saarland,temp_mean,07,1900,19.16
Saarland,temp_mean,07,1901,18.56
Saarland,temp_mean,07,1902,16.64
Saarland,temp_mean,07,1903,16.11
Saarland,temp_mean,07,1904,19.55
Saarland,temp_mean,07,1905,19.04
Saarland,temp_mean,07,1906,17.09
Saarland,temp_mean,07,1907,14.85
Saarland,temp_mean,07,1908,17.3
Saarland,temp_mean,07,1909,14.83
Saarland,temp_mean,07,1910,15.47
Saarland,temp_mean,07,1911,19.95
Saarland,temp_mean,07,1912,17.56
Saarland,temp_mean,07,1913,14.19
Saarland,temp_mean,07,1914,16.76
Saarland,temp_mean,07,1915,16.09
Saarland,temp_mean,07,1916,16.31
Saarland,temp_mean,07,1917,17.26
Saarland,temp_mean,07,1918,17.02
Saarland,temp_mean,07,1919,13.74
Saarland,temp_mean,07,1920,16.6
Saarland,temp_mean,07,1921,20.23
Saarland,temp_mean,07,1922,15.67
Saarland,temp_mean,07,1923,19.11
Saarland,temp_mean,07,1924,17.03
Saarland,temp_mean,07,1925,17.6
Saarland,temp_mean,07,1926,16.9
Saarland,temp_mean,07,1927,16.87
Saarland,temp_mean,07,1928,18.97
Saarland,temp_mean,07,1929,18.24
Saarland,temp_mean,07,1930,16.02
Saarland,temp_mean,07,1931,16.57
Saarland,temp_mean,07,1932,16.99
Saarland,temp_mean,07,1933,18.65
Saarland,temp_mean,07,1934,18.81
Saarland,temp_mean,07,1935,18.49
Saarland,temp_mean,07,1936,16.02
Saarland,temp_mean,07,1937,17.5
Saarland,temp_mean,07,1938,16.61
Saarland,temp_mean,07,1939,16.34
Saarland,temp_mean,07,1940,15.95
Saarland,temp_mean,07,1941,18.15
Saarland,temp_mean,07,1942,16.25
Saarland,temp_mean,07,1943,18.01
Saarland,temp_mean,07,1944,16.92
Saarland,temp_mean,07,1945,18.41
Saarland,temp_mean,07,1946,18.09
Saarland,temp_mean,07,1947,19.89
Saarland,temp_mean,07,1948,16.23
Saarland,temp_mean,07,1949,19.53
Saarland,temp_mean,07,1950,18.71
Saarland,temp_mean,07,1951,17.52
Saarland,temp_mean,07,1952,19.65
Saarland,temp_mean,07,1953,16.9
Saarland,temp_mean,07,1954,14.81
Saarland,temp_mean,07,1955,17.76
Saarland,temp_mean,07,1956,16.63
Saarland,temp_mean,07,1957,17.94
Saarland,temp_mean,07,1958,17.4
Saarland,temp_mean,07,1959,20.62
Saarland,temp_mean,07,1960,15.01
Saarland,temp_mean,07,1961,15.31
Saarland,temp_mean,07,1962,15.87
Saarland,temp_mean,07,1963,18.13
Saarland,temp_mean,07,1964,19.38
Saarland,temp_mean,07,1965,14.94
Saarland,temp_mean,07,1966,15.16
Saarland,temp_mean,07,1967,19.19
Saarland,temp_mean,07,1968,16.55
Saarland,temp_mean,07,1969,18.83
Saarland,temp_mean,07,1970,15.98
Saarland,temp_mean,07,1971,18.88
Saarland,temp_mean,07,1972,17.79
Saarland,temp_mean,07,1973,17.4
Saarland,temp_mean,07,1974,15.76
Saarland,temp_mean,07,1975,18.74
Saarland,temp_mean,07,1976,20.51
Saarland,temp_mean,07,1977,17.35
Saarland,temp_mean,07,1978,15.81
Saarland,temp_mean,07,1979,16.87
Saarland,temp_mean,07,1980,14.91
Saarland,temp_mean,07,1981,16.75
Saarland,temp_mean,07,1982,19.63
Saarland,temp_mean,07,1983,22.01
Saarland,temp_mean,07,1984,17.32
Saarland,temp_mean,07,1985,18.47
Saarland,temp_mean,07,1986,17.32
Saarland,temp_mean,07,1987,17.43
Saarland,temp_mean,07,1988,16.38
Saarland,temp_mean,07,1989,18.75
Saarland,temp_mean,07,1990,17.87
Saarland,temp_mean,07,1991,19.98
Saarland,temp_mean,07,1992,18.75
Saarland,temp_mean,07,1993,16.99
Saarland,temp_mean,07,1994,22.01
Saarland,temp_mean,07,1995,20.86
Saarland,temp_mean,07,1996,16.91
Saarland,temp_mean,07,1997,17.39
Saarland,temp_mean,07,1998,16.6
Saarland,temp_mean,07,1999,19.42
Saarland,temp_mean,07,2000,15.27
Saarland,temp_mean,07,2001,18.9
Saarland,temp_mean,07,2002,17.96
Saarland,temp_mean,07,2003,19.86
Saarland,temp_mean,07,2004,17.6
Saarland,temp_mean,07,2005,18.75
Saarland,temp_mean,07,2006,23.15
Saarland,temp_mean,07,2007,16.92
Saarland,temp_mean,07,2008,18.19
Saarland,temp_mean,07,2009,18.07
Saarland,temp_mean,07,2010,20.29
Saarland,temp_mean,07,2011,15.84
Saarland,temp_mean,07,2012,17.29
Saarland,temp_mean,07,2013,20.42
Saarland,temp_mean,07,2014,19.22
Saarland,temp_mean,07,2015,20.85
Saarland,temp_mean,07,2016,18.98
Saarland,temp_mean,07,2017,19.15
Saarland,temp_mean,07,2018,21.39
Saarland,temp_mean,07,2019,20.16
Saarland,temp_mean,07,2020,19.04
Saarland,temp_mean,07,2021,17.76
Saarland,temp_mean,07,2022,20.9
Saarland,temp_mean,07,2023,19.16
Saarland,temp_mean,07,2024,19.03
Saarland,temp_mean,07,2025,18.87
Saarland,temp_mean,08,1881,16.46
Saarland,temp_mean,08,1882,15.34
Saarland,temp_mean,08,1883,16.44
Saarland,temp_mean,08,1884,17.99
Saarland,temp_mean,08,1885,15.15
Saarland,temp_mean,08,1886,17.59
Saarland,temp_mean,08,1887,16.25
Saarland,temp_mean,08,1888,15.07
Saarland,temp_mean,08,1889,15.57
Saarland,temp_mean,08,1890,16.15
Saarland,temp_mean,08,1891,14.77
Saarland,temp_mean,08,1892,18.04
Saarland,temp_mean,08,1893,17.51
Saarland,temp_mean,08,1894,15.61
Saarland,temp_mean,08,1895,16.11
Saarland,temp_mean,08,1896,14.25
Saarland,temp_mean,08,1897,16.91
Saarland,temp_mean,08,1898,18.09
Saarland,temp_mean,08,1899,17.83
Saarland,temp_mean,08,1900,15.93
Saarland,temp_mean,08,1901,16.12
Saarland,temp_mean,08,1902,15.31
Saarland,temp_mean,08,1903,15.53
Saarland,temp_mean,08,1904,16.3
Saarland,temp_mean,08,1905,16.5
Saarland,temp_mean,08,1906,16.76
Saarland,temp_mean,08,1907,15.67
Saarland,temp_mean,08,1908,14.41
Saarland,temp_mean,08,1909,16.66
Saarland,temp_mean,08,1910,15.56
Saarland,temp_mean,08,1911,19.82
Saarland,temp_mean,08,1912,13.65
Saarland,temp_mean,08,1913,15.05
Saarland,temp_mean,08,1914,17.31
Saarland,temp_mean,08,1915,15.39
Saarland,temp_mean,08,1916,16.16
Saarland,temp_mean,08,1917,15.85
Saarland,temp_mean,08,1918,16.38
Saarland,temp_mean,08,1919,16.44
Saarland,temp_mean,08,1920,14.86
Saarland,temp_mean,08,1921,17.1
Saarland,temp_mean,08,1922,15.19
Saarland,temp_mean,08,1923,16.05
Saarland,temp_mean,08,1924,13.82
Saarland,temp_mean,08,1925,16.13
Saarland,temp_mean,08,1926,16.13
Saarland,temp_mean,08,1927,16.02
Saarland,temp_mean,08,1928,16.55
Saarland,temp_mean,08,1929,17.07
Saarland,temp_mean,08,1930,16.17
Saarland,temp_mean,08,1931,15.28
Saarland,temp_mean,08,1932,19.13
Saarland,temp_mean,08,1933,18.06
Saarland,temp_mean,08,1934,15.96
Saarland,temp_mean,08,1935,17.34
Saarland,temp_mean,08,1936,16.4
Saarland,temp_mean,08,1937,17.86
Saarland,temp_mean,08,1938,17.03
Saarland,temp_mean,08,1939,16.95
Saarland,temp_mean,08,1940,14.85
Saarland,temp_mean,08,1941,14.92
Saarland,temp_mean,08,1942,17.3
Saarland,temp_mean,08,1943,17.77
Saarland,temp_mean,08,1944,19.94
Saarland,temp_mean,08,1945,16.27
Saarland,temp_mean,08,1946,15.93
Saarland,temp_mean,08,1947,20.17
Saarland,temp_mean,08,1948,16.17
Saarland,temp_mean,08,1949,17.59
Saarland,temp_mean,08,1950,17.37
Saarland,temp_mean,08,1951,16.63
Saarland,temp_mean,08,1952,17.99
Saarland,temp_mean,08,1953,16.99
Saarland,temp_mean,08,1954,15.51
Saarland,temp_mean,08,1955,16.94
Saarland,temp_mean,08,1956,14.08
Saarland,temp_mean,08,1957,15.21
Saarland,temp_mean,08,1958,17.07
Saarland,temp_mean,08,1959,17.63
Saarland,temp_mean,08,1960,15.77
