id,network,name,state,lat,lon,elevation
05279,kl,Wesertal-Lippoldsberg,Hessen,51.6194,9.5749,167
05280,kl,Wittenborn,Schleswig-Holstein,53.9224,10.2267,33
05281,rr,Wasungen-Wahns,Thüringen,50.6309,10.3052,356
05285,rr,Waidhaus-Pfrentsch,Bayern,49.618,12.4895,501
05294,rr,Waldbrunn-Lahr,Hessen,50.5121,8.1326,280
05297,rr,Waldeck-Alraft,Hessen,51.2427,8.9718,300
05300,kl,Waldems-Reinborn,Hessen,50.2596,8.3607,380
05302,rr,Waldenburg-Obersteinbach,Baden-Württemberg,49.1514,9.6185,476
05303,rr,Waldershof-Schafbruck,Bayern,49.936,12.0935,723
05307,rr,Berge/Prignitz,Brandenburg,53.2402,11.8706,54
05309,rr,Waldkappel-Schemmern,Hessen,51.1136,9.8156,317
05318,rr,"Waldsee, Bad-Dinnenried",Baden-Württemberg,47.881,9.7327,597
05319,kl,"Waldsee, Bad-Reute",Baden-Württemberg,47.9167,9.7076,576
05326,rr,Walkendorf,Mecklenburg-Vorpommern,53.9699,12.5383,34
05327,kl,Walldürn,Baden-Württemberg,49.5789,9.3974,404
05335,kl,Waltershausen,Thüringen,50.8963,10.5483,352
05336,rr,Pollenfeld-Götzelshard,Bayern,48.9576,11.2658,521
05342,rr,Wangerland-Minsen,Niedersachsen,53.708,7.9746,2
05344,rr,Wangerooge,Niedersachsen,53.7865,7.9096,2
05347,kl,Warburg,Nordrhein-Westfalen,51.5039,9.1118,236
05349,kl,Waren (Müritz),Mecklenburg-Vorpommern,53.5196,12.6654,73
05357,rr,Warpe-Helzendorf,Niedersachsen,52.76,9.0713,26
05360,rr,Warstein-Hirschberg,Nordrhein-Westfalen,51.4319,8.2665,331
05364,rr,Wartmannsroth-Völkersleier,Bayern,50.1838,9.7789,377
05370,rr,Wasserburg/Inn-Reisach,Bayern,48.0451,12.1927,482
05371,kl,Wasserkuppe,Hessen,50.4973,9.9427,920
05374,rr,Wassertrüdingen (Kläranlage),Bayern,49.034,10.6031,420
05376,rr,Wattendorf,Bayern,50.0333,11.1243,522
05381,rr,Hetlingen,Schleswig-Holstein,53.603,9.6249,5
05382,rr,Wedemark-Elze,Niedersachsen,52.5883,9.7386,39
05389,rr,Wegscheid,Bayern,48.5964,13.7858,669
05395,rr,Harth-Pöllnitz Neundorf,Thüringen,50.7676,11.981,340
05397,kl,Weiden,Bayern,49.6662,12.1844,440
05399,rr,Weidenberg-Görschnitz,Bayern,49.9578,11.6997,418
05401,rr,"Weiding, Kreis Cham-Dalking",Bayern,49.2717,12.7451,424
05404,kl,Weihenstephan-Dürnast,Bayern,48.4024,11.6946,477
05405,rr,Weihenzell-Grüb,Bayern,49.3376,10.606,474
05409,rr,Weil im Schönbuch,Baden-Württemberg,48.6274,9.0714,431
05412,kl,Weilheim-Bierbronnen,Baden-Württemberg,47.6802,8.1964,771
05416,rr,Weilmünster,Hessen,50.4284,8.3806,183
05417,rr,Weilrod-Niederlauken,Hessen,50.3468,8.4335,316
05424,kl,Weimar-Schöndorf,Thüringen,51.0177,11.3544,328
05426,kl,Weinbiet,Rheinland-Pfalz,49.3758,8.1212,553
05430,rr,Weinstadt-Endersbach,Baden-Württemberg,48.8018,9.3697,276
05432,rr,Weisendorf-Oberlindach,Bayern,49.6343,10.8182,305
05433,kl,Weiskirchen/Saar,Saarland,49.5534,6.812,383
05435,rr,Weissach,Baden-Württemberg,48.8457,8.9073,455
05436,rr,Amtsberg-Weißbach,Sachsen,50.7347,13.0256,410
05440,kl,Weißenburg-Emetzheim,Bayern,49.0115,10.9308,439
05442,rr,Weißenfels,Sachsen-Anhalt,51.2002,11.9154,109
05444,rr,Weißenhorn-Oberreichenbach,Bayern,48.3091,10.2049,500
05445,rr,Weißensee-Ottenhausen,Thüringen,51.212,10.9956,165
05453,rr,Weisweil-Waldeckhof,Baden-Württemberg,48.188,7.6976,174
05455,rr,Weiterstadt-Schneppenhausen,Hessen,49.9298,8.5768,103
05462,rr,Steyerberg,Niedersachsen,52.5653,9.0143,31
05470,rr,Fahrenzhausen,Bayern,48.3631,11.5635,459
05475,rr,Werda,Sachsen,50.4478,12.3048,595
05478,rr,Werder (Havel),Brandenburg,52.3647,12.8955,43
05480,kl,Werl,Nordrhein-Westfalen,51.5763,7.8879,85
05482,rr,Werlte-Wehm,Niedersachsen,52.8342,7.6741,35
05483,rr,Wermelskirchen,Nordrhein-Westfalen,51.1499,7.1871,244
05484,rr,Ellrich-Werna,Thüringen,51.5835,10.709,240
05485,rr,Wernberg-Köblitz -Neunaigen,Bayern,49.5213,12.0972,409
05486,rr,Werne-Wessel,Nordrhein-Westfalen,51.7162,7.6834,93
05487,rr,Waigolshausen,Bayern,49.966,10.1109,232
05490,kl,Wernigerode,Sachsen-Anhalt,51.8454,10.7686,233
05496,rr,Wertach-Bichel,Bayern,47.593,10.4086,974
05501,rr,Wertingen,Bayern,48.57,10.6985,420
05502,rr,Wesel-Flüren,Nordrhein-Westfalen,51.6927,6.5854,25
05504,rr,Wesenberg,Mecklenburg-Vorpommern,53.2945,12.969,78
05511,rr,Westerheim,Baden-Württemberg,48.5206,9.6187,825
05512,rr,Westerhever,Schleswig-Holstein,54.3835,8.7092,2
05513,rr,Westerkappeln,Nordrhein-Westfalen,52.2902,7.8687,92
05516,kl,Fehmarn,Schleswig-Holstein,54.5283,11.0606,3
05518,rr,Westerstede,Niedersachsen,53.2504,7.935,6
05524,rr,Wetter/Hessen-Amönau,Hessen,50.9087,8.6929,227
05531,rr,Weyhe-Melchiorshausen,Niedersachsen,52.9739,8.8062,12
05538,kl,Wielenbach (Demollstr.),Bayern,47.8827,11.1576,551
05541,kl,Wiesbaden-Auringen,Hessen,50.1321,8.3169,263
05542,rr,Wiesbaden-Biebrich,Hessen,50.0421,8.2331,90
05546,kl,Wiesenburg,Brandenburg,52.1206,12.4586,187
05548,rr,Wiesenfelden-Utzenzell,Bayern,49.032,12.5505,680
05552,rr,Wiesmoor,Niedersachsen,53.4261,7.7382,10
05555,rr,Trebbin-Thyrow,Brandenburg,52.2534,13.2361,46
05559,rr,"Wildbad, Bad-Calmbach",Baden-Württemberg,48.7848,8.5764,383
05562,kl,Neubulach-Oberhaugstett,Baden-Württemberg,48.6516,8.6801,571
05573,rr,Wilhelmsdorf/Mittelfranken,Bayern,49.5666,10.7407,358
05574,rr,Wilhelmsfeld,Baden-Württemberg,49.4639,8.7687,347
05579,rr,Willebadessen-Borlinghausen,Nordrhein-Westfalen,51.5892,9.0296,273
05589,rr,Wilster,Schleswig-Holstein,53.9271,9.3679,-1
05593,rr,Mühlhausen/Thüringen-Windeberg,Thüringen,51.2714,10.5127,345
05594,rr,Windeck-Dattenfeld,Nordrhein-Westfalen,50.8038,7.557,110
05597,rr,Windischeschenbach-Neuhaus,Bayern,49.7913,12.1679,417
05599,rr,Windorf-Otterskirchen,Bayern,48.6228,13.2881,395
05600,rr,"Windsheim, Bad",Bayern,49.5141,10.4231,310
05608,rr,Winsen/Luhe-Stöckte,Niedersachsen,53.3779,10.19,2
05609,rr,"Winterbach, Rems-Murr-Kreis",Baden-Württemberg,48.8031,9.4699,241
05610,rr,Winterberg,Nordrhein-Westfalen,51.1872,8.5079,733
05615,rr,Babenhausen,Bayern,48.1496,10.2559,566
05616,rr,Winterspelt,Rheinland-Pfalz,50.2282,6.2071,426
05619,rr,Wipperfürth-Gardeweg,Nordrhein-Westfalen,51.1637,7.4234,360
05623,rr,An der Poststraße-Braunsroda,Sachsen-Anhalt,51.1648,11.5231,287
05624,rr,Wismar,Mecklenburg-Vorpommern,53.9026,11.4254,16
05629,kl,Wittenberg,Sachsen-Anhalt,51.8891,12.6446,105
05632,rr,Tangerhütte-Windberge,Sachsen-Anhalt,52.5224,11.7149,48
05635,rr,Wittlich,Rheinland-Pfalz,49.9617,6.9287,147
05637,rr,Dettum,Niedersachsen,52.1705,10.6697,97
05638,rr,Wittmund-Abens,Niedersachsen,53.5976,7.7255,4
05639,rr,Wittmund-Carolinensiel,Niedersachsen,53.6961,7.8085,2
05640,kl,Wittmundhafen,Niedersachsen,53.5444,7.6625,7
05643,kl,Wittstock-Rote Mühle,Brandenburg,53.1864,12.4949,68
05646,rr,Witzenhausen-Ziegenhagen,Hessen,51.3645,9.7491,220
05650,rr,"Wörishofen, Bad-Kirchdorf",Bayern,48.0407,10.5706,639
05658,rr,Wörth/Oberpfalz -Kiefenholz,Bayern,48.996,12.3475,326
05664,kl,Wolfach,Baden-Württemberg,48.2953,8.2391,296
05666,rr,Wolfegg (Neckenfurt),Baden-Württemberg,47.8081,9.7907,623
05668,rr,Wolfenbüttel,Niedersachsen,52.1781,10.5365,80
05673,rr,Wolfhagen-Wenigenhasungen,Hessen,51.3326,9.2503,302
05676,rr,Wolfsburg (Südwest),Niedersachsen,52.3962,10.6892,82
05682,rr,Wolgast,Mecklenburg-Vorpommern,54.0477,13.7676,16
05684,rr,Wollin,Brandenburg,52.2813,12.4681,40
05688,kl,Dachsberg-Wolpadingen,Baden-Württemberg,47.7004,8.1057,881
05692,kl,Worms,Rheinland-Pfalz,49.6051,8.3659,88
05699,rr,Wünnenberg-Eilern,Nordrhein-Westfalen,51.5427,8.7784,312
05700,rr,Lengefeld-Neunzehnhain,Sachsen,50.7321,13.1648,422
05705,kl,Würzburg,Bayern,49.7704,9.9576,268
05711,rr,Wüstenrot-Oberheimbach,Baden-Württemberg,49.1295,9.4945,390
05712,rr,Wittstock/Dosse-Wulfersdorf,Brandenburg,53.246,12.4157,79
05715,kl,Wunstorf,Niedersachsen,52.4626,9.4245,49
05717,kl,Wuppertal-Buchenhofen,Nordrhein-Westfalen,51.2256,7.1052,134
05721,rr,Wurmannsquick-Egelsberg,Bayern,48.3569,12.7679,474
05723,rr,"Wurzach, Bad-Oberschwarzach",Baden-Württemberg,47.9562,9.8802,717
05724,rr,Rot an der Rot-Buch,Baden-Württemberg,47.9589,10.0139,690
05729,rr,Oderaue-Wustrow,Brandenburg,52.7606,14.2174,6
05731,kl,Wutöschingen-Ofteringen,Baden-Württemberg,47.6783,8.3801,395
05732,rr,Wrixum/Föhr,Schleswig-Holstein,54.6928,8.5271,9
05733,rr,Xanten,Nordrhein-Westfalen,51.697,6.3974,20
05745,kl,Zehdenick,Brandenburg,52.9664,13.3268,51
05746,rr,Diera-Zehren,Sachsen,51.1991,13.4049,105
05747,rr,Zeil-Bischofsheim,Bayern,50.0327,10.6392,348
05748,rr,Zeilarn-Gumpersdorf,Bayern,48.2779,12.8714,407
05750,kl,Zeitz,Sachsen-Anhalt,51.0314,12.1495,264
05753,rr,Zell/Oberpfalz-Mattenzell,Bayern,49.1133,12.4338,500
05757,rr,Zemitz,Mecklenburg-Vorpommern,53.9758,13.7518,13
05758,rr,Zemmer (Forsthaus Mülchen),Rheinland-Pfalz,49.8709,6.7074,293
05762,rr,Zernien,Niedersachsen,53.0704,10.8831,83
05763,rr,Freyburg/Unstrut-Zeuchfeld,Sachsen-Anhalt,51.238,11.8295,141
05767,rr,Heeslingen-Wiersdorf,Niedersachsen,53.2989,9.3351,28
05777,rr,"Zingst, Ostseeheilbad",Mecklenburg-Vorpommern,54.4317,12.6837,1
05779,kl,Zinnwald-Georgenfeld,Sachsen,50.7313,13.7516,877
05780,rr,Zirndorf,Bayern,49.4428,10.9443,311
05784,rr,Zörbig,Sachsen-Anhalt,51.6241,12.1063,82
05785,rr,Syrgenstein-Altenberg,Bayern,48.6618,10.3106,549
05791,rr,Zülpich-Enzen,Nordrhein-Westfalen,50.6575,6.6945,189
05792,kl,Zugspitze,Bayern,47.421,10.9848,2956
05793,rr,Zusmarshausen,Bayern,48.424,10.5924,443
05795,rr,"Zwesten, Bad",Hessen,51.0547,9.1682,250
05797,kl,Lichtentanne,Sachsen,50.6879,12.4329,349
05798,rr,Zwiefalten,Baden-Württemberg,48.2198,9.4862,529
05800,kl,Zwiesel,Bayern,49.028,13.2385,615
05805,rr,"Zwischenahn, Bad",Niedersachsen,53.2,7.9864,11
05814,rr,Mansfeld-Annarode,Sachsen-Anhalt,51.5504,11.403,321
05822,kl,Bassum,Niedersachsen,52.863,8.6989,42
05825,kl,Nauen-Berge,Brandenburg,52.6198,12.7867,41
05826,rr,Berge/Niedersachsen,Niedersachsen,52.6077,7.7518,41
05833,rr,Penkefitz,Niedersachsen,53.1396,11.1165,13
05839,kl,Emden,Niedersachsen,53.3881,7.2287,0
05840,rr,Enzklösterle,Baden-Württemberg,48.6663,8.4721,593
05851,kl,Frankenberg-Geismar,Hessen,51.0806,8.8769,392
05854,rr,Friedland,Mecklenburg-Vorpommern,53.6557,13.5369,24
05855,rr,Friedland-Groß Schneen,Niedersachsen,51.4333,9.9315,200
05856,kl,Fürstenzell,Bayern,48.5451,13.3532,476
05870,rr,Grünberg-Lehnheim,Hessen,50.6091,8.9909,296
05871,kl,Hahn,Rheinland-Pfalz,49.9463,7.2645,497
05875,rr,Heiligenstadt-Neumühle,Bayern,49.8715,11.1662,382
05877,kl,Putlos,Schleswig-Holstein,54.316,10.8002,5
05899,rr,"Ludwigsburg, Kr.Uckermark",Brandenburg,53.357,13.9806,44
05906,kl,Mannheim,Baden-Württemberg,49.5063,8.5584,98
05912,rr,Malsfeld,Hessen,51.0988,9.538,169
05927,rr,Oberried/Baden,Baden-Württemberg,47.9327,7.9461,466
05930,kl,Schönhagen (Ostseebad),Schleswig-Holstein,54.641,10.0238,1
05941,kl,Reit im Winkl-Groißenbach,Bayern,47.6721,12.4756,680
05943,rr,Rosenthal-Bielatal,Sachsen,50.8377,14.0719,462
05959,rr,Steinach,Bayern,48.9572,12.606,331
05960,rr,Stendal,Sachsen-Anhalt,52.6069,11.88,31
05983,rr,Zeesen,Brandenburg,52.2616,13.616,43
05985,rr,"Boll, Bad (Kläranlage)",Baden-Württemberg,48.652,9.6232,386
05986,rr,Calw-Hirsau,Baden-Württemberg,48.745,8.7301,329
05987,rr,Hayingen-Anhausen,Baden-Württemberg,48.287,9.4996,591
05988,rr,Ilshofen,Baden-Württemberg,49.1638,9.9162,415
05989,rr,Mulfingen,Baden-Württemberg,49.3502,9.7871,262
05990,rr,Oberstenfeld,Baden-Württemberg,49.0137,9.3153,221
05991,rr,Oppenau Oberes Renchtal,Baden-Württemberg,48.4997,8.1376,234
05992,rr,Rudersberg-Michelau,Baden-Württemberg,48.853,9.5365,266
05993,rr,Vogt,Baden-Württemberg,47.7595,9.7724,653
05994,rr,Vöhrenbach,Baden-Württemberg,48.0277,8.2896,968
06091,kl,Spiekeroog (SWN),Niedersachsen,53.7674,7.6721,14
06093,kl,Wendisch Evern,Niedersachsen,53.2139,10.4704,62
06096,kl,Altmühlsee,Bayern,49.1423,10.7301,416
06097,kl,Darßer Ort (SWN),Mecklenburg-Vorpommern,54.4738,12.5014,4
06099,kl,Gailingen,Baden-Württemberg,47.702,8.7318,449
06100,rr,Hahnheim,Rheinland-Pfalz,49.8626,8.2311,120
06101,kl,Bastorf-Kägsdorf (SWN),Mecklenburg-Vorpommern,54.1323,11.6719,51
06102,kl,Lindau (SWN),Bayern,47.5396,9.6843,397
06103,kl,Mittenwald/Obb.,Bayern,47.4287,11.2616,923
06105,kl,Ostenfeld (Rendsburg),Schleswig-Holstein,54.3194,9.8051,15
06106,kl,Rechlin,Mecklenburg-Vorpommern,53.3311,12.7149,62
06107,kl,Sipplingen (SWN),Baden-Württemberg,47.8076,9.1035,703
06108,kl,Ruthenstrom,Niedersachsen,53.7197,9.4192,7
06109,kl,Grambow-Schwennenz,Mecklenburg-Vorpommern,53.3837,14.3728,51
06113,rr,Zell am Harmersbach,Baden-Württemberg,48.3443,8.072,243
06114,rr,Hungen-Rabertshausen,Hessen,50.461,8.9784,181
06129,kl,Sohland/Spree,Sachsen,51.0594,14.4266,291
06153,rr,Döbeln,Sachsen,51.106,13.0988,274
06154,rr,Commerau-Königswartha,Sachsen,51.3272,14.3061,136
06155,rr,Salbitz,Sachsen,51.2356,13.1712,140
06156,rr,Wurzen,Sachsen,51.3714,12.7568,127
06157,kl,Wangerland-Hooksiel,Niedersachsen,53.6411,8.0809,4
06158,kl,Weidenbach-Weiherschneidbach,Bayern,49.2249,10.6085,454
06159,kl,Dörpen,Niedersachsen,52.9542,7.3197,8
06161,rr,Osterhofen-Thundorf,Bayern,48.7577,13.0134,311
06163,kl,Dörnick,Schleswig-Holstein,54.1654,10.3519,27
06170,kl,Neißemünde-Coschen,Brandenburg,52.0192,14.7254,39
06177,rr,Cadenberge,Niedersachsen,53.7596,9.0405,1
06190,rr,Berchtesgaden,Bayern,47.6392,13.0068,599
06191,rr,Kirchberg/Niederbayern -Zell,Bayern,48.9023,13.1442,684
06193,rr,Neuenhagen bei Berlin,Brandenburg,52.5238,13.6918,57
06195,rr,Scheßlitz-Köttensdorf,Bayern,49.956,11.0189,305
06196,kl,Selb-Spielberg,Bayern,50.1587,12.0386,611
06197,kl,Lügde-Paenbruch,Nordrhein-Westfalen,51.8664,9.271,258
06199,kl,Steinhagen-Negast,Mecklenburg-Vorpommern,54.2484,13.0419,16
06200,rr,Königsberg/Bayern-Holzhausen,Bayern,50.0785,10.4887,262
06201,rr,Simmershofen-Adelhofen,Bayern,49.5334,10.1546,339
06203,rr,Ramsau-Schwarzeck/Schmuck,Bayern,47.6279,12.9015,1088
06211,kl,Vogtareuth (Kläranlage),Bayern,47.955,12.1735,464
06214,rr,Ettal-Graswang,Bayern,47.5728,11.0264,867
06215,rr,Lam-Lambach,Bayern,49.2154,13.0662,689
06216,rr,Trausnitz-Reisach,Bayern,49.5321,12.2798,464
06217,kl,Saarbrücken-Burbach,Saarland,49.2406,6.9351,190
06218,rr,"Sulza, Bad-Eckolstädt",Thüringen,51.0345,11.6411,282
06249,rr,Rödental-Schönstädt (Speicher),Bayern,50.3485,11.0313,365
06252,rr,Rothsee bei Allersberg,Bayern,49.2105,11.1843,376
06253,kl,Brandenburg/Havel,Brandenburg,52.4228,12.5667,31
06257,rr,Jachenau-Tannern,Bayern,47.6278,11.5154,724
06258,kl,Friedrichshafen-Unterraderach,Baden-Württemberg,47.6845,9.4409,461
06259,kl,Großerlach-Mannenweiler,Baden-Württemberg,49.021,9.6033,524
06260,kl,Ingelfingen-Stachenhausen,Baden-Württemberg,49.3328,9.704,381
06262,kl,Schwäbisch Gmünd-Weiler,Baden-Württemberg,48.7695,9.8737,412
06263,kl,Singen,Baden-Württemberg,47.7738,8.8219,445
06264,kl,Brilon-Thülen,Nordrhein-Westfalen,51.414,8.65,457
06265,kl,Wusterwitz,Brandenburg,52.3613,12.3867,36
06266,kl,Huy-Pabstorf,Sachsen-Anhalt,52.0305,10.9626,112
06268,rr,Uhlstädt-Kirchhasel-Niederkrossen,Thüringen,50.7577,11.5178,173
06269,rr,Klingenthal-Kamerun,Sachsen,50.3594,12.4836,731
06270,rr,Römhild-Sülzdorf,Thüringen,50.4099,10.4901,330
06271,rr,Crossen/Elster-Nickelsdorf,Thüringen,50.9771,12.0044,274
06272,kl,"Salzungen, Bad-Gräfen-Nitzendorf",Thüringen,50.8426,10.2518,284
06273,kl,Demker,Sachsen-Anhalt,52.5075,11.8551,36
06274,rr,Kusterdingen,Baden-Württemberg,48.52,9.12,412
06275,kl,Notzingen,Baden-Württemberg,48.6705,9.4627,327
06279,rr,Aßling,Bayern,47.9869,11.9942,500
06280,rr,Aying (Brauerei),Bayern,47.971,11.7747,600
06281,rr,Neunburg v. Wald-Eixendorf (Seemeister),Bayern,49.361,12.4477,420
06282,rr,Altendorf/Oberfranken,Bayern,49.7978,10.9998,250
06283,rr,Colmberg-Binzwangen,Bayern,49.3826,10.3733,434
06284,rr,Herrieden,Bayern,49.2289,10.5044,420
06285,rr,Amorbach-Neudorf,Bayern,49.6546,9.2609,420
06286,rr,Ampfing,Bayern,48.2612,12.4292,400
06287,rr,"Gräfendorf,Kr.Main-Spessart",Bayern,50.1141,9.735,160
06293,rr,Lenggries (Sylvenstein),Bayern,47.5899,11.5504,737
06294,rr,Weiler-Simmerberg,Bayern,47.5738,9.9033,600
06295,rr,Miesbach (Kläranlage),Bayern,47.8023,11.8251,650
06296,rr,"Moos,Kr. Deggendorf-Maxmühle",Bayern,48.7751,12.9578,320
06297,rr,Pleiskirchen,Bayern,48.3014,12.6025,450
06298,rr,Plößberg-Liebenstein (Speicher),Bayern,49.8128,12.3287,516
06299,rr,Ruhpolding (Kläranlage),Bayern,47.7733,12.6441,650
06300,rr,Schwangau-Horn (LfW),Bayern,47.5768,10.7179,796
06303,rr,Willingen/Hochsauerland,Hessen,51.2915,8.5981,584
06305,kl,Mühlhausen/Thüringen-Görmar,Thüringen,51.2061,10.4978,194
06307,rr,Garmisch-Partenkirchen-Griesen,Bayern,47.4772,10.9403,825
06310,kl,Karlshagen,Mecklenburg-Vorpommern,54.1049,13.8239,1
06313,rr,Breckerfeld-Wengeberg,Nordrhein-Westfalen,51.2488,7.4672,440
06314,kl,Nossen,Sachsen,51.0507,13.3003,306
06315,rr,Büchelberg,Rheinland-Pfalz,49.0236,8.1788,123
06316,rr,Bundenthal,Rheinland-Pfalz,49.0905,7.8157,203
06317,rr,Dannstadt-Schauernheim,Rheinland-Pfalz,49.4371,8.3133,97
06318,rr,Enkenbach,Rheinland-Pfalz,49.5284,7.8887,261
06320,rr,Kirchweiler,Rheinland-Pfalz,50.2272,6.7524,560
06321,rr,Kirf-Beuren,Rheinland-Pfalz,49.5573,6.4541,327
06322,rr,Kusel/Kuselbach,Rheinland-Pfalz,49.5414,7.4299,215
06323,rr,Meisburg,Rheinland-Pfalz,50.0971,6.6746,526
06324,rr,Oberzerf,Rheinland-Pfalz,49.5892,6.6751,369
06327,rr,Sinzig,Rheinland-Pfalz,50.5539,7.2554,60
06328,rr,Speicher,Rheinland-Pfalz,49.9285,6.6209,250
06329,rr,Sprendlingen,Rheinland-Pfalz,49.8559,7.9806,128
06330,rr,Strohn,Rheinland-Pfalz,50.1153,6.9215,394
06333,rr,Hüttgeswasen,Rheinland-Pfalz,49.7286,7.1289,650
06336,kl,Lohr/Main-Halsbach,Bayern,50.0132,9.654,288
06337,kl,Lüdinghausen-Brochtrup,Nordrhein-Westfalen,51.7663,7.5194,58
06338,rr,"Steben, Bad",Bayern,50.3618,11.6223,605
06340,rr,"Kirchberg, Rhein-Hunsrück-Kreis",Rheinland-Pfalz,49.9321,7.388,393
06341,rr,Dießen/Ammersee-Dettenschwang,Bayern,47.9603,11.0136,658
06342,rr,Schlehdorf,Bayern,47.6573,11.321,601
06344,kl,Runkel-Ennerich,Hessen,50.394,8.1423,168
06346,kl,Maisach-Galgen,Bayern,48.207,11.2035,531
06347,kl,Schonungen-Mainberg,Bayern,50.0579,10.2972,305
07075,kl,Elsendorf-Horneck,Bayern,48.702,11.8493,429
07077,rr,Penzlin-Groß Lukow,Mecklenburg-Vorpommern,53.5255,13.0161,54
07078,rr,Wittendörp-Dodow,Mecklenburg-Vorpommern,53.5035,11.0014,34
07079,rr,Schwedt/Oder-Berkholz-Meyenburg,Brandenburg,53.0443,14.2423,14
07103,rr,Wessobrunn-Puitl,Bayern,47.8533,11.0084,755
07104,rr,Königheim,Baden-Württemberg,49.6206,9.6036,220
07105,kl,Siegsdorf-Höll,Bayern,47.835,12.6548,719
07106,kl,Bielefeld-Deppendorf,Nordrhein-Westfalen,52.0714,8.4565,105
07136,rr,Vogtsburg-Bischoffingen,Baden-Württemberg,48.1021,7.6275,232
07138,rr,Burladingen-Hausen,Baden-Württemberg,48.2962,9.0701,686
07139,rr,Einöllen,Rheinland-Pfalz,49.6112,7.6426,303
07141,rr,Nürtingen-Reudern,Baden-Württemberg,48.6274,9.3904,369
07187,kl,Freudenberg/Main-Boxtal,Baden-Württemberg,49.7636,9.4063,194
07224,rr,Altshausen,Baden-Württemberg,47.9324,9.5512,570
07226,rr,"Kißlegg, Kr. Ravensburg",Baden-Württemberg,47.7777,9.887,640
07227,rr,Külsheim/Main-Tauber-Kreis,Baden-Württemberg,49.6789,9.523,280
07230,rr,Möckmühl/Jagst,Baden-Württemberg,49.3078,9.3606,170
07233,rr,Rot am See,Baden-Württemberg,49.257,10.0152,415
07234,rr,Schiltach/ Kinzig,Baden-Württemberg,48.2934,8.3066,310
07235,rr,Schömberg-Stausee,Baden-Württemberg,48.2109,8.7656,650
07238,rr,Vaihingen/ Enz,Baden-Württemberg,48.9243,8.9536,200
07240,rr,Horb-Altheim,Baden-Württemberg,48.4692,8.6304,567
07241,rr,Welzheim (Kläranlage),Baden-Württemberg,48.8707,9.6442,470
07242,rr,Wiesensteig,Baden-Württemberg,48.5682,9.6372,565
07243,rr,Winden,Baden-Württemberg,48.1372,8.0097,303
07285,rr,Oebisfelde-Weferlingen-Bösdorf,Sachsen-Anhalt,52.4153,11.0758,68
07287,rr,Berchtesgaden/Jenner,Bayern,47.605,13.0153,980
07298,kl,Hattstedt,Schleswig-Holstein,54.5268,9.0425,4
07319,kl,Donauwörth-Osterweiler,Bayern,48.7374,10.7393,435
07321,kl,Olbersleben,Thüringen,51.1507,11.3321,157
07322,rr,Malsburg-Marzell,Baden-Württemberg,47.7667,7.7205,716
07323,rr,Belgershain,Sachsen,51.2359,12.5517,149
07326,rr,Grimma-Kleinbothen,Sachsen,51.1918,12.7645,135
07327,rr,Frankenberg-Altenhain,Sachsen,50.8836,13.0425,323
07328,rr,Ponitz,Thüringen,50.8544,12.4216,219
07329,kl,Treuen,Sachsen,50.5467,12.2863,465
07330,kl,Arnsberg-Neheim,Nordrhein-Westfalen,51.4633,7.978,159
07331,kl,Hermaringen-Allewind,Baden-Württemberg,48.6099,10.2674,467
07333,rr,Marienberg-Rübenau,Sachsen,50.5803,13.2966,727
07334,rr,Hirschstein-Heyda,Sachsen,51.2651,13.3588,131
07335,rr,Großenhain-Strauch,Sachsen,51.3658,13.5801,138
07337,rr,Dürrhennersdorf,Sachsen,51.0577,14.6128,332
07341,kl,Offenbach-Wetterpark,Hessen,50.09,8.7862,119
07343,kl,Deutschneudorf-Brüderwiese,Sachsen,50.62,13.4817,689
07344,rr,Nettetal-Hülst,Nordrhein-Westfalen,51.2992,6.2013,45
07350,kl,Prackenbach-Neuhäusl,Bayern,49.1088,12.8231,585
07351,kl,Feldberg/Mecklenburg,Mecklenburg-Vorpommern,53.3176,13.4175,115
07353,rr,Borna (Speicher Witznitz),Sachsen,51.131,12.4692,136
07354,rr,Großbothen-Sermuth,Sachsen,51.1592,12.7983,138
07355,rr,Großhartmannsdorf (Unterer Großh. Teic,Sachsen,50.8125,13.3441,492
07356,rr,Sehmatal-Neudorf,Sachsen,50.5057,13.0055,714
07357,rr,Reichenbach/OL,Sachsen,51.1483,14.796,247
07358,rr,Bischofswerda (Kläranlage),Sachsen,51.1193,14.168,281
07360,rr,Hermsdorf/Erzgebirge,Sachsen,50.7598,13.6376,719
07361,rr,Scharnhorst-Marwede,Niedersachsen,52.7363,10.344,73
07362,rr,Brandis (Lysimeterstation),Sachsen,51.3268,12.5954,135
07363,rr,Vöhrenbach-Urach,Baden-Württemberg,48.0028,8.2296,936
07364,kl,Jeßnitz,Sachsen-Anhalt,51.6818,12.3053,74
07367,kl,Alfeld,Niedersachsen,51.9643,9.8072,144
07368,kl,Eisenach,Thüringen,51.0007,10.3621,312
07369,kl,Feuchtwangen-Heilbronn,Bayern,49.1623,10.3661,475
07370,kl,Waldmünchen,Bayern,49.391,12.6838,499
07372,rr,Osterburg (Altmark)-Ballerstedt,Sachsen-Anhalt,52.7321,11.7123,37
07373,kl,Borkum-Flugplatz,Niedersachsen,53.5984,6.7024,3
07374,kl,Ahaus,Nordrhein-Westfalen,52.0813,6.9409,46
07375,rr,Homberg-Schönbornerhof,Rheinland-Pfalz,49.645,7.5003,411
